"","subdomain-1","subdomain-2","subdomain-3","subdomain-4","subdomain-5","subdomain-6","subdomain-7","subdomain-8","subdomain-9","subdomain-10","subdomain-11","subdomain-12","subdomain-13","subdomain-14"
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/107.swc",0,0,0,0,0,0,180.445383147201,0,0,0,0,21651.9366318986,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/108.swc",0,0,0,0,0,0,0,0,0,0,0,5196.64112592017,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/109.swc",4.11802574043733,0,730.973136679292,0,0,0,0,0,0,0,0,41305.5589289041,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221644/swc_allen_axon/111.swc",398.619998818026,0,923.702150862205,0,0,0,1399.6383774304,0,373.058911090185,10257.1546876873,12535.0715602241,31106.9510490003,2401.13863460042,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/004.swc",110.807439098355,2442.78200166234,122.887124278681,6161.46250630665,382.082502445104,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/029.swc",40606.3842312406,508.92912168379,5885.2051327046,5084.03230206859,0,0,0,171.658667775336,248.894181060267,0,3365.68136219632,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/036.swc",1137.83172292901,0,7202.39023900554,1623.94061654975,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/040.swc",243.352454972078,29.1254367363267,7459.36086859674,1177.15963343322,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/044.swc",0,922.166401648964,1708.11040682721,0,371.292000805522,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/063.swc",0,0,0,0,0,0,0,0,0,391.505288664737,0,0,2274.78606743218,866.253959261167
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/083.swc",413.676815174462,4549.73785041216,569.516886287606,0,7349.61916957624,10818.6441732103,22520.171527861,206.476972821451,10074.4067957715,0,1365.06652929374,2673.43269260948,1021.8432056238,297.396859058474
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/092.swc",21549.7167871371,0,972.589855121519,3315.2731913044,0,0,138.030347925783,387.16457071137,0,0,3223.57652330563,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/096.swc",8119.64032458871,1982.07140575584,14216.6242938208,11358.5383351904,233.402283550679,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/099.swc",2237.88238791189,3724.96320609171,25121.5395604031,15473.9200740141,375.725025029574,0,0,0,0,0,0,80.9016737769201,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/101.swc",3560.80312560488,2514.4771355342,7098.94717850948,2520.82208846825,274.592597194052,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/103.swc",0,136.241247905705,0,0,9.41492624081834,0,0,0,123.908907045263,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/105.swc",5.44949855745737,93.4235774801811,2605.19148610725,2221.01189827943,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/107.swc",942.609474587645,229.131999979109,0,1294.04702616029,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/114.swc",343.656722520267,0,413.074553965193,0,0,0,0,0,0,877.962417178257,5291.99831079189,163.519305190186,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/115.swc",0,0,0,0,0,0,0,0,0,0,925.228481177738,373.057858116001,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/133.swc",299.201179443651,0,559.859421347981,0,0,0,1901.17505355224,85.2124678637271,0,755.474213425473,0,10430.3310082052,1788.33638018777,2512.14101719775
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/134.swc",582.474226793462,0,0,0,0,0,0,0,0,0,0,6980.6931085337,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/135.swc",276.05044763203,511.769660200812,305.19805024948,0,0,0,0,0,0,0,0,4594.50148629793,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/136.swc",0,96.5757946246854,789.930948494044,0,0,0,260.336859790672,0,0,0,0,3482.10155975196,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/137.swc",0,0,0,0,0,0,0,0,0,0,0,5291.47415462587,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/150.swc",0,0,12.5014691584146,0,0,0,0,0,0,0,0,2693.22685744089,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/151.swc",0,0,0,0,0,0,0,0,0,0,0,15797.1063612111,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/152.swc",0,0,0,0,0,0,56.7465862430371,0,0,0,0,9716.76563320965,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/157.swc",0,0,0,0,0,0,0,0,0,0,0,2925.54513619877,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/160.swc",0,0,0,0,0,0,0,0,0,0,0,10537.0577852182,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/163.swc",0,0,0,0,0,0,0,0,0,0,0,6678.50161656315,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/164.swc",0,0,0,0,0,0,0,0,0,0,0,5994.66552497196,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/165.swc",0,0,0,0,0,0,0,0,0,0,0,3069.48277267133,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/166.swc",0,0,0,0,0,0,0,0,0,0,0,6879.98717263049,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/167.swc",0,0,0,0,0,0,0,0,0,0,0,5236.1403185445,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/170.swc",0,0,0,0,0,0,0,0,0,0,0,5239.27670559333,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/171.swc",0,0,0,0,0,0,0,0,0,0,0,6194.90937882489,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/178.swc",0,0,0,0,0,0,92.3409091983048,0,0,0,0,5944.70678019013,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/182.swc",111.313947833946,0,0,0,0,0,0,0,0,0,0,3626.47199247745,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/183.swc",373.048847803552,0,217.084598143768,0,0,100.846261813617,394.168488528692,0,0,4176.95932347046,3573.6682780233,4986.20664221396,1527.59324644316,532.354700645636
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/198.swc",0,0,0,0,0,0,0,0,0,0,0,2742.23878616876,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/200.swc",0,0,107.730417217396,0,0,0,0,0,0,0,0,11401.6965680319,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/201.swc",0,0,0,0,0,0,231.975001207082,0,0,0,0,8588.52348843639,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/202.swc",0,0,0,0,0,0,19.9829967711376,0,0,0,0,3412.09500479993,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/203.swc",0,0,0,0,0,0,112.317668491541,0,0,0,0,9136.51455436282,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/204.swc",0,0,186.683044716002,0,0,0,0,0,0,0,0,2591.74639718367,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/205.swc",0,0,945.89638541187,0,0,0,0,0,0,0,0,476.367538530649,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/207.swc",0,0,31.8691799822463,0,0,0,0,0,0,0,0,2503.58205990845,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221645/swc_allen_axon/210.swc",18572.8644183648,123.972147584792,3768.5525089365,1121.65241445842,0,0,0,496.146276002642,44.1403133482734,0,2229.5622761929,152.809961993264,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221663/swc_allen_axon/031.swc",403.457942622463,0,256.400629965943,784.344982741944,0,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221701/swc_allen_axon/050.swc",0,0,0,0,0,706.22588288416,0,0,0,3641.31017162163,0,0,1518.12657940693,24244.590653311
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221701/swc_allen_axon/056.swc",0,0,0,0,0,180.155224699329,165.795648940943,0,0,0,0,0,991.952004050864,8795.86112204324
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221702/swc_allen_axon/016.swc",0,0,0,0,0,0,0,0,0,111.612717229282,0,1617.11469263788,0,7433.00760959319
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/073.swc",0,183.94651606049,0,0,3930.89959932436,3279.54586551612,1368.89395914349,0,708.368852909385,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/074.swc",3882.98530358071,14365.0612667731,0,0,1764.47343252924,2384.74828770544,8662.63293307992,0,3619.491069298,0,0,0,66.0088229097753,105.305492413725
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/086.swc",0,0,0,0,0,498.188054350319,103.739006664045,0,0,0,0,0,0,246.066317552668
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/087.swc",0,0,0,0,0,614.139209441335,0,0,268.391815023166,0,0,0,5066.96871034447,5213.80400565045
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/150.swc",3397.86927390476,18026.8578126285,436.42829086926,403.687461112538,2925.66357908035,27.2818525614359,14344.4112384916,362.656899866862,1643.09267065843,0,1973.51561295655,5312.28513761536,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/151.swc",0,9698.38081111161,0,0,7346.18511159272,0,7420.8854130221,0,4722.1427641897,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/156.swc",0,42.4795086193689,0,0,90.2615820918764,0,0,0,0,0,0,0,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/164.swc",0,1470.17862738296,0,0,1821.55619986972,3216.62507475963,18009.5328644323,1032.66459622912,781.045122721705,0,0,5152.46925737298,1046.27573077515,326.074211871639
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/165.swc",3488.1042195623,8974.09907534456,0,232.741150838469,30281.5731946707,5906.50922459382,8148.09847254752,83.4081702426234,17440.9641225286,0,3442.93008007695,0,21.9414111057842,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/171.swc",0,0,0,0,0,2718.33618775769,12515.0182269626,676.543508546151,641.013734673758,0,0,6902.78332526011,2967.37069883929,8268.3254008726
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/173.swc",0,0,0,0,0,6.99234837754739,335.423821032546,0,0,745.149536685181,0,6772.43417785755,1231.50552189283,8509.09805338542
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/174.swc",0,0,0,0,0,12144.1835978061,815.904703053904,502.93504280169,621.754027711329,52.5550593128255,0,0,6512.65826296034,11900.3127536013
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/176.swc",0,0,0,0,0,9833.41022557175,2138.18318235744,0,48.503070593808,1013.34472812107,0,3088.8506239464,4554.95362613745,35744.506092206
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/179.swc",0,0,0,0,1068.30697131807,13283.977366825,164.97323312381,0,632.069994711398,7.19635603755769,0,0,5310.15980610309,8816.51831954516
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/180.swc",0,0,0,0,0,7931.11228880432,4088.81590002916,0,0,1455.93777013182,0,437.766203465476,4002.88784486514,30086.4951210453
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/183.swc",0,0,0,0,694.071343520682,12793.7657397648,0,0,119.219861405803,0,0,0,1790.09911679668,10151.1553751587
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/191.swc",0,0,0,0,0,26.2048658573468,0,0,0,1200.91717973064,0,0,784.496520904655,9328.1822794244
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/268.swc",0,0,0,0,0,4030.68709833671,1456.61709628623,729.43316193378,0,464.143758594531,0,0,3815.26581234018,28720.8145698685
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/332.swc",0,0,0,0,0,2368.16698836759,52.2041182813558,486.229523434726,0,6151.8522379343,471.972421376707,0,8628.55183929797,2025.61109662903
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/334.swc",0,0,0,0,0,0,0,100.37223514653,0,0,0,0,1583.8305143609,389.492252066988
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/335.swc",117.734122819129,1692.56371228467,0,0,0,3404.97346470749,12646.7957461339,2368.50859521268,2451.70651642044,284.627856596027,1370.1102083527,1887.08285758804,9960.12356419839,5905.21116403166
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/336.swc",0,0,0,0,0,4418.83725610255,6654.445253875,4290.89191755631,1209.43487457328,168.797869914934,0,0,26709.5843206111,7076.60741890272
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/338.swc",0,0,0,0,0,1155.92716615804,5330.50886398075,583.90310585906,1637.56974098965,0,0,0,1802.92122507381,5563.74155317673
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/339.swc",1239.44009679834,814.916010316498,0,0,0,2608.04651949177,7858.02972059907,4770.14170353915,14624.2261130116,0,41.3841852614031,0,2795.82565367525,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/340.swc",0,0,0,0,0,1629.4632111115,7008.12982453162,1172.35027588012,0,12998.8256405127,452.519195573077,1505.74457235449,29522.5055743464,50982.1788418804
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/348.swc",0,0,0,0,0,6562.51820582709,1058.63954601625,3348.84382831197,1312.71923971204,216.078447423829,0,0,45449.7920964282,13632.682175537
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/349.swc",0,0,0,12.9219634753403,0,4348.86762892788,13530.9008654072,645.578785309877,438.86775264091,927.473048655766,0,739.778548883282,10357.4049867258,9856.42943782796
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/351.swc",274.011794062128,0,0,0,0,5177.7782592321,13813.8704022946,5071.3328410331,859.055368500698,2280.26171358335,6506.87623858929,448.21733555206,9389.14300650871,11186.4355118845
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/352.swc",650.687734799804,2249.82147450051,0,0,0,15939.0620082933,34445.3454941764,3696.63919193599,3002.50810813935,203.129423614974,0,40.6029570090027,12589.2515542534,13786.8027137462
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/353.swc",1178.44347038508,32.4766180895148,0,0,601.116032226537,9795.65708449123,26227.8247249158,19709.6353578206,19599.6394388631,340.108308340588,2889.47458486947,1822.4972059626,10690.1925137044,3700.48517546398
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/355.swc",262.98582793119,511.497363985459,322.994582607637,0,215.433040104429,11231.8668451576,9631.09130470966,15233.4341720585,3566.32480996417,2411.70279279285,2703.98267234645,192.235481030661,18442.3966110434,3552.03276596536
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/356.swc",0,0,0,0,0,3476.19858127443,9914.80417477508,2329.11460261237,0,1683.88981383562,0,0,28482.3642409043,25767.4265464804
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/357.swc",0,0,0,0,0,5352.79803458018,7989.34764189953,5946.57487312068,1086.98577572382,180.429675736699,0,0,30305.4722914244,14904.2113097816
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/359.swc",250.278360774431,981.399762696447,0,0,1904.63597725048,25511.950849925,10961.4760253561,5904.30311419873,19984.1900727175,132.492583384158,2313.66404764832,0,14056.6484387843,4288.28609024352
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/366.swc",0,0,0,0,0,0,0,53.4845755423232,0,0,0,0,12332.4659471027,3530.09823685587
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/368.swc",0,0,0,0,0,325.980970034521,0,242.40061630499,0,0,0,0,4962.18201864796,2656.6088252849
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/370.swc",19.200108341508,0,0,0,0,4606.70323786593,13070.3002509749,12330.8955907822,3481.94664130156,145.670052078847,1808.93997435243,0,33653.3557683655,3763.99809951716
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/371.swc",258.498364456818,30.4589806660543,0,0,169.0836661111,2000.94200641873,8965.42215586133,1651.10088968655,1929.48209459654,438.73335334415,48.2635319249221,0,17079.5848643761,10292.8151761858
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/375.swc",0,0,0,0,0,0,0,0,0,2323.60061148687,18.9358931151393,0,9425.43935101266,18623.7507735753
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/376.swc",0,0,0,0,0,0,0,0,0,51.5818712780367,0,0,4184.6148243613,1798.84606686344
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/377.swc",0,0,0,0,0,748.934131555217,0,0,0,0,0,0,1168.51245023008,5175.83738807501
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/378.swc",50.9954965511192,0,0,0,0,4652.46741276307,3960.31837683564,1625.85593690047,79.2472247361746,2017.3020615493,428.922756026112,928.745245128438,26099.908969684,22065.451078208
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/379.swc",0,0,0,0,0,1808.99397692512,49.3509006361899,776.203840016195,0,44.1092783630788,0,0,9445.83439705176,5198.6018288211
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/380.swc",0,0,0,0,0,7808.58969636074,361.627363875169,8258.33775582472,476.238553843826,2447.78408468797,60.2590590698349,0,45667.7591150139,37161.4308401555
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/391.swc",0,0,0,0,1730.58311746721,11357.5203958631,10603.3202290788,3602.13679525226,2910.68416295302,312.363709638401,918.212210591052,0,15300.7084770393,17538.8929473275
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/392.swc",0,0,0,0,0,4631.8881196328,653.445365985333,854.287566981955,53.6900745509571,228.350484570562,0,0,13586.7575777184,10009.9609122763
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/399.swc",0,0,0,0,0,4175.70313982487,0,0,0,0,0,0,461.57534667122,839.812623679567
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/400.swc",0,0,0,0,0,0,0,0,0,0,0,0,0,1441.51779352438
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/403.swc",0,0,0,0,0,1625.77670142072,481.425877921151,222.227236028967,0,0,0,0,1207.38505670865,1272.2204622026
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/419.swc",18.9527222843538,355.864170012547,0,0,0,1280.50498021565,777.320785041299,4571.08569724128,6169.15564628122,0,0,0,1824.61956488791,478.770056292921
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/421.swc",0,0,0,0,22.2253880901385,3274.66207163829,0,0,0,0,0,0,0,299.409859799478
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/422.swc",0,0,0,0,0,5145.90968914258,0,0,0,0,0,0,1537.76464797915,448.239765183578
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/424.swc",0,0,0,0,0,3430.23055328713,0,130.05388585031,639.134142439564,0,0,0,823.366696099915,354.8137798967
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/436.swc",0,0,0,0,0,50.0482512359461,4800.40334021788,111.650701070609,0,345.773583976689,0,0,726.27094036877,8208.86081075242
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/438.swc",0,0,0,0,0,799.808990586313,193.50215529078,0,0,0,0,0,1197.75519678349,6126.0200647345
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/439.swc",562.622702221622,0,0,0,0,15323.2392858415,4069.65098472243,4485.03717780331,1741.70690823128,1937.1350591041,1080.61201761366,0,18083.699179787,12193.4549007289
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/440.swc",0,0,0,0,198.172964880632,7086.02046051302,6506.38840360221,1266.51172622338,448.776428307928,0,0,0,11115.9640113702,3573.28773862429
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/441.swc",0,0,0,0,0,4282.45121911703,6639.7377398753,2249.32311422198,2912.41152972643,35.8448817016773,0,0,7653.04065028677,2929.60447971675
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/442.swc",0,0,0,0,0,307.88181927097,0,0,0,0,0,0,0,850.395463886554
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/443.swc",0,0,0,0,15.7378172290932,3223.54474955503,2679.88311686179,5920.46579069242,1510.08492254437,0,0,0,21842.8754846321,3259.00855993968
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/444.swc",0,0,0,0,0,0,0,0,0,0,0,0,2019.97786058234,6721.33732744652
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/448.swc",0,0,0,0,0,4403.22304064787,1525.49283443019,862.214058888641,0,696.997889015898,18.5271366454096,0,13336.2101035859,22209.3521809696
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/456.swc",0,0,0,0,0,1884.65525444831,4039.38787725235,7352.36927452532,4382.94255106385,0,0,0,8294.44889235567,1589.85254903017
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/465.swc",0,0,0,0,0,704.803179797964,0,0,0,0,0,0,0,727.274104521434
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/467.swc",0,0,0,0,1269.64763613945,6053.68168976919,0,0,0,0,0,0,0,512.979049166858
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/573.swc",0,0,0,0,154.128045079421,5987.82884746933,2909.39094358452,2563.57149049297,808.85858974501,180.471841649302,0,0,10617.8601516458,9975.82316952163
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221703/swc_allen_axon/574.swc",0,0,0,0,0,6215.05690333779,0,0,93.2123182357197,0,0,0,505.158409055002,6132.22797717088
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221704/swc_allen_axon/330.swc",0,0,0,0,0,617.840928978886,0,0,0,21158.8392085338,0,0,2806.78088224363,62476.2434490758
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221704/swc_allen_axon/331.swc",0,0,0,0,0,178.547186641416,0,0,0,3542.64080007119,0,0,2113.81693706858,22855.0485979191
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221704/swc_allen_axon/336.swc",0,0,0,0,0,0,0,0,0,2351.40764099683,0,0,57.7242274004818,16547.4074781906
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221704/swc_allen_axon/340.swc",0,0,0,0,0,0,0,0,0,4573.30637747276,0,0,192.069183305933,21614.4375962371
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221704/swc_allen_axon/344.swc",0,0,0,0,0,0,162.593293754328,446.783280884728,246.861711914471,0,0,0,5359.93393377444,633.274744920337
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221704/swc_allen_axon/345.swc",0,0,0,0,0,2156.17450660773,557.293384413712,0,63.383439496445,568.972084863998,0,0,8016.71992119144,10028.5291505168
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/014.swc",0,12.1834712669444,0,0,0,0,2218.20441561681,2.60545581424855,0,15239.026729481,631.864001833625,19266.1059105662,3984.73206681312,25052.7883282674
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/020.swc",0,0,0,0,0,0,0,0,0,3628.81061026637,0,17825.9224208455,903.050340819585,7425.11783412831
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/024.swc",0,0,0,0,0,0,297.886212458995,0,0,0,0,12114.6529182217,0,0
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/027.swc",0,0,0,0,0,2456.38097079877,97.0499923474318,0,0,130.44359143798,0,3127.26374776806,781.751276326607,7564.61257863083
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/028.swc",0,0,0,0,0,1225.59683125818,16946.2982056275,69.2330524716327,0,5005.74907641317,0,8881.78686286862,2226.99704119913,26617.3968037148
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/034.swc",0,4.09035284369234,0,0,265.951526206851,1997.11538083337,6210.9793878011,100.463849404697,0,2892.16215763009,0,9472.09936738788,918.218559476894,19678.7678655175
"/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221705/swc_allen_axon/045.swc",0,0,0,0,461.83369163067,4840.24020135259,0,0,0,0,0,0,61.9106021659016,4241.04733526694
