"","Hemisphere","ProjectID","AxonType","SWCPath"
"5417","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/014.swc"
"5418","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/046.swc"
"5419","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/063.swc"
"5420","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/071.swc"
"5421","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/076.swc"
"5422","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/080.swc"
"5423","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/084.swc"
"5424","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/096.swc"
"5425","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221518/swc_allen_axon/100.swc"
"5426","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/016.swc"
"5427","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/019.swc"
"5428","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/021.swc"
"5429","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/023.swc"
"5430","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/025.swc"
"5431","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/028.swc"
"5432","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/032.swc"
"5433","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/035.swc"
"5434","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/040.swc"
"5435","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/046.swc"
"5436","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/047.swc"
"5437","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/048.swc"
"5438","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/052.swc"
"5439","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/053.swc"
"5440","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/056.swc"
"5441","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/058.swc"
"5442","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/062.swc"
"5443","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/064.swc"
"5444","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/074.swc"
"5445","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221519/swc_allen_axon/075.swc"
"5446","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/001.swc"
"5447","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/005.swc"
"5448","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/006.swc"
"5449","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/009.swc"
"5450","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/010.swc"
"5451","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/011.swc"
"5452","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/013.swc"
"5453","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/014.swc"
"5454","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/015.swc"
"5455","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/019.swc"
"5456","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/021.swc"
"5457","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/046.swc"
"5458","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/053.swc"
"5459","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/056.swc"
"5460","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/057.swc"
"5461","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221520/swc_allen_axon/058.swc"
"5462","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/005.swc"
"5463","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/007.swc"
"5464","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/009.swc"
"5465","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/010.swc"
"5466","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/015.swc"
"5467","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/017.swc"
"5468","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/029.swc"
"5469","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/031.swc"
"5470","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/033.swc"
"5471","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/035.swc"
"5472","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/036.swc"
"5473","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/037.swc"
"5474","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/038.swc"
"5475","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/039.swc"
"5476","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/040.swc"
"5477","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/041.swc"
"5478","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/042.swc"
"5479","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/043.swc"
"5480","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/044.swc"
"5481","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/045.swc"
"5482","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/046.swc"
"5483","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/049.swc"
"5484","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/053.swc"
"5485","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/067.swc"
"5486","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/076.swc"
"5487","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221521/swc_allen_axon/085.swc"
"5488","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/001.swc"
"5489","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/002.swc"
"5490","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/003.swc"
"5491","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/004.swc"
"5492","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/007.swc"
"5493","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/011.swc"
"5494","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/020.swc"
"5495","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221525/swc_allen_axon/028.swc"
"5496","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221526/swc_allen_axon/008.swc"
"5497","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/009.swc"
"5498","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/025.swc"
"5499","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/028.swc"
"5500","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/030.swc"
"5501","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221528/swc_allen_axon/048.swc"
"5502","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/007.swc"
"5503","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/008.swc"
"5504","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/009.swc"
"5505","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/015.swc"
"5506","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/016.swc"
"5507","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/017.swc"
"5508","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/018.swc"
"5509","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/019.swc"
"5510","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/021.swc"
"5511","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/023.swc"
"5512","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/026.swc"
"5513","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/027.swc"
"5514","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/028.swc"
"5515","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221529/swc_allen_axon/029.swc"
"5516","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/018.swc"
"5517","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/019.swc"
"5518","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/020.swc"
"5519","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/026.swc"
"5520","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/027.swc"
"5521","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/028.swc"
"5522","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/029.swc"
"5523","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/030.swc"
"5524","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/032.swc"
"5525","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/035.swc"
"5526","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/042.swc"
"5527","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/047.swc"
"5528","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/050.swc"
"5529","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/051.swc"
"5530","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/052.swc"
"5531","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/056.swc"
"5532","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/057.swc"
"5533","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/058.swc"
"5534","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/062.swc"
"5535","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/069.swc"
"5536","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/070.swc"
"5537","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/071.swc"
"5538","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/072.swc"
"5539","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/074.swc"
"5540","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/075.swc"
"5541","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/082.swc"
"5542","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/086.swc"
"5543","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/087.swc"
"5544","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/089.swc"
"5545","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/091.swc"
"5546","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/095.swc"
"5547","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/100.swc"
"5548","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/106.swc"
"5549","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/109.swc"
"5550","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/119.swc"
"5551","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/124.swc"
"5552","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/133.swc"
"5553","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/137.swc"
"5554","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/147.swc"
"5555","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/151.swc"
"5556","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/152.swc"
"5557","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/160.swc"
"5558","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/164.swc"
"5559","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221530/swc_allen_axon/169.swc"
"5560","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/026.swc"
"5561","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/027.swc"
"5562","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/065.swc"
"5563","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/074.swc"
"5564","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/123.swc"
"5565","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221531/swc_allen_axon/185.swc"
"5566","Left","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221534/swc_allen_axon/002.swc"
"5567","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/025.swc"
"5568","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/026.swc"
"5569","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/033.swc"
"5570","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/036.swc"
"5571","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/037.swc"
"5572","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/040.swc"
"5573","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/042.swc"
"5574","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/043.swc"
"5575","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/045.swc"
"5576","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/047.swc"
"5577","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/055.swc"
"5578","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/060.swc"
"5579","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/062.swc"
"5580","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/063.swc"
"5581","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/067.swc"
"5582","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/074.swc"
"5583","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/147.swc"
"5584","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/148.swc"
"5585","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/149.swc"
"5586","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/150.swc"
"5587","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/151.swc"
"5588","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/152.swc"
"5589","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/160.swc"
"5590","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/166.swc"
"5591","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/167.swc"
"5592","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/168.swc"
"5593","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/242.swc"
"5594","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/262.swc"
"5595","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/270.swc"
"5596","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/283.swc"
"5597","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/292.swc"
"5598","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/300.swc"
"5599","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/301.swc"
"5600","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/302.swc"
"5601","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221585/swc_allen_axon/303.swc"
"5602","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/001.swc"
"5603","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/002.swc"
"5604","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/004.swc"
"5605","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/009.swc"
"5606","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/014.swc"
"5607","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/018.swc"
"5608","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/019.swc"
"5609","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/020.swc"
"5610","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/027.swc"
"5611","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/028.swc"
"5612","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/029.swc"
"5613","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/030.swc"
"5614","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/032.swc"
"5615","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/037.swc"
"5616","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/038.swc"
"5617","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/039.swc"
"5618","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/042.swc"
"5619","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/043.swc"
"5620","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/044.swc"
"5621","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/046.swc"
"5622","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/047.swc"
"5623","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/049.swc"
"5624","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/050.swc"
"5625","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/051.swc"
"5626","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/052.swc"
"5627","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/053.swc"
"5628","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/054.swc"
"5629","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/057.swc"
"5630","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/058.swc"
"5631","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/059.swc"
"5632","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/060.swc"
"5633","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/061.swc"
"5634","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/063.swc"
"5635","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/064.swc"
"5636","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/073.swc"
"5637","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/079.swc"
"5638","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/085.swc"
"5639","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/087.swc"
"5640","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/088.swc"
"5641","Right","ISO","IT","/run/media/admin/LeGAO2/project_mouse_cortex/swc_files/221586/swc_allen_axon/089.swc"
